-30.5672, -62.1866, 2022-09-05 20:02:46.764640, 27484.21190525385
-30.0957, -61.6656, 2022-09-05 20:02:57.233579, 27607.940789114225
-29.6445, -61.1744, 2022-09-05 20:03:07.717714, 26253.562659472274
-29.1685, -60.6639, 2022-09-05 20:03:18.215009, 27527.816412405355
-28.6901, -60.1584, 2022-09-05 20:03:28.739859, 27463.7266997371
-28.2095, -59.6579, 2022-09-05 20:03:39.271773, 27446.034579583917
-27.7037, -59.1388, 2022-09-05 20:03:49.815448, 28722.34391184101
-27.2188, -58.6482, 2022-09-05 20:04:00.352730, 27432.234297110645
-26.7319, -58.1622, 2022-09-05 20:04:10.865659, 27496.94793345736
-26.243, -57.6808, 2022-09-05 20:04:21.361183, 27542.638327205197
-25.7522, -57.2038, 2022-09-05 20:04:31.888783, 27459.570327556
-25.2596, -56.7311, 2022-09-05 20:04:42.403544, 27492.188287078807
-24.7652, -56.2626, 2022-09-05 20:04:52.931187, 27459.056327770635
-24.2691, -55.7981, 2022-09-05 20:05:03.433964, 27525.29298030926
-23.795, -55.3595, 2022-09-05 20:05:13.926006, 26241.408272702723
-23.2955, -54.9026, 2022-09-05 20:05:24.427121, 27536.854264005662
-22.7945, -54.4495, 2022-09-05 20:05:34.933727, 27519.119276128535
-22.2919, -54.0, 2022-09-05 20:05:45.443867, 27513.69915149847
-21.7879, -53.5541, 2022-09-05 20:05:55.964518, 27482.510151739116
-21.2583, -53.0906, 2022-09-05 20:06:06.495386, 28767.038268171742
-20.7755, -52.6724, 2022-09-05 20:06:17.004421, 26207.67290872006
-20.2673, -52.2365, 2022-09-05 20:06:27.458779, 27659.40976474796
-19.7577, -51.8037, 2022-09-05 20:06:37.992864, 27454.726349022927
-19.2469, -51.3739, 2022-09-05 20:06:48.497432, 27531.432089841488
-18.7349, -50.9471, 2022-09-05 20:06:59.027661, 27462.918518488183
-18.2216, -50.5231, 2022-09-05 20:07:09.502832, 27613.15798012502
-17.7072, -50.1019, 2022-09-05 20:07:20.031687, 27470.646182297944
-17.1918, -49.6833, 2022-09-05 20:07:30.534571, 27537.49085811484
-16.6753, -49.2673, 2022-09-05 20:07:41.005694, 27622.327283314018
-16.1578, -48.8538, 2022-09-05 20:07:51.516423, 27517.73629778668
-15.6393, -48.4427, 2022-09-05 20:08:02.060387, 27432.026409442562
-15.1198, -48.0339, 2022-09-05 20:08:12.542803, 27595.68107733002
-14.5994, -47.6272, 2022-09-05 20:08:23.060548, 27506.213304454395
-14.0782, -47.2227, 2022-09-05 20:08:33.511584, 27678.25662267337
-13.5562, -46.8203, 2022-09-05 20:08:43.984409, 27618.709772442086
-13.0333, -46.4198, 2022-09-05 20:08:54.486450, 27547.332529478732
-12.5097, -46.0212, 2022-09-05 20:09:04.973320, 27584.983449921394
-11.9854, -45.6244, 2022-09-05 20:09:15.462734, 27577.668065675683
-11.4603, -45.2292, 2022-09-05 20:09:25.936609, 27625.414593884845
-10.9346, -44.8357, 2022-09-05 20:09:36.394283, 27664.895985763815
-10.4082, -44.4437, 2022-09-05 20:09:46.899117, 27544.847309787878
-9.8813, -44.0532, 2022-09-05 20:09:57.373767, 27620.691227246836
-9.3538, -43.6641, 2022-09-05 20:10:07.849762, 27618.641275143706
-8.8257, -43.2762, 2022-09-05 20:10:18.372492, 27501.520828732908
-8.1711, -42.7977, 2022-09-05 20:10:31.503894, 27286.670199978802
-7.642, -42.4125, 2022-09-05 20:10:42.056345, 27421.40681601546
-7.1124, -42.0284, 2022-09-05 20:10:52.587726, 27478.155027127472
-6.5824, -41.6453, 2022-09-05 20:11:03.086808, 27562.777437714052
-6.0521, -41.263, 2022-09-05 20:11:13.585298, 27565.059452426143
-5.5214, -40.8816, 2022-09-05 20:11:24.086481, 27558.891012011914
-4.9903, -40.5009, 2022-09-05 20:11:34.583764, 27574.113669710492
-4.459, -40.1209, 2022-09-05 20:11:45.067934, 27605.894072167277
-3.9275, -39.7416, 2022-09-05 20:11:55.582317, 27523.060830787283
-3.3958, -39.3627, 2022-09-05 20:12:06.162255, 27355.512663862482
-2.8638, -38.9843, 2022-09-05 20:12:16.679239, 27522.466839389268
-2.3316, -38.6063, 2022-09-05 20:12:27.202219, 27508.19314456209
-1.7993, -38.2286, 2022-09-05 20:12:37.696997, 27581.723845237964
-1.267, -37.8512, 2022-09-05 20:12:48.190863, 27579.482967626696
-0.7345, -37.4739, 2022-09-05 20:12:58.731574, 27463.235639257557
-0.2019, -37.0966, 2022-09-05 20:13:09.274519, 27461.942961128967
0.3306, -36.7195, 2022-09-05 20:13:19.830689, 27419.551416636812
0.8631, -36.3423, 2022-09-05 20:13:30.371979, 27460.19681331504
1.3956, -35.9649, 2022-09-05 20:13:40.913977, 27461.932065366393
1.928, -35.5874, 2022-09-05 20:13:51.416677, 27561.59554739847
2.4603, -35.2095, 2022-09-05 20:14:01.949420, 27486.40735257264
2.9925, -34.8314, 2022-09-05 20:14:12.508542, 27415.507105903474
3.5245, -34.4528, 2022-09-05 20:14:23.003712, 27583.39995791385
4.0564, -34.0737, 2022-09-05 20:14:33.559150, 27429.368758841723
4.5881, -33.6941, 2022-09-05 20:14:44.069300, 27546.792656205547
5.1195, -33.3138, 2022-09-05 20:14:54.580630, 27543.57116488408
5.6507, -32.9327, 2022-09-05 20:15:05.119477, 27476.582707950034
6.1815, -32.5509, 2022-09-05 20:15:15.662169, 27461.397726924653
